cik,ticker,ipo_date,permno,crsp_ticker,siccd,crsp_start,crsp_end,matched
2091024,SWAGU,2021-07-29,,,,,,False
1857853,COOK,2021-07-29,21684.0,COOK,3639.0,2024-12-31,2025-12-31,True
1857475,DOLE,2021-07-30,21690.0,DOLE,5148.0,2024-12-31,2025-12-31,True
1790340,IMRX,2021-07-30,21732.0,IMRX,2834.0,2024-12-31,2025-12-31,True
1740279,INAB,2021-07-30,21735.0,INAB,2836.0,2024-12-31,2025-12-31,True
1856725,RANI,2021-07-30,21756.0,RANI,2834.0,2024-12-31,2025-12-31,True
1111485,RXST,2021-07-30,21762.0,RXST,8731.0,2024-12-31,2025-12-31,True
1858848,TNYA,2021-07-30,21779.0,TNYA,8731.0,2024-12-31,2025-12-31,True
2077010,HWELU,2021-08-03,,,,,,False
2044009,AMCIU,2021-08-04,,,,,,False
1856236,EWCZ,2021-08-05,21843.0,EWCZ,7299.0,2024-12-31,2025-12-31,True
1109345,NOVVU,2021-08-06,,,,,,False
845606,MIO,2021-08-09,21816.0,MIO,6726.0,2024-12-31,2025-08-25,True
2108164,PONOU,2021-08-11,,,,,,False
2077010,TPBAU,2021-08-11,,,,,,False
2123969,PPHPU,2021-08-12,,,,,,False
92122,SSBK,2021-08-12,21882.0,SSBK,6712.0,2024-12-31,2025-07-01,True
2092897,AACIU,2021-08-13,,,,,,False
1853816,DRMA,2021-08-13,21841.0,DRMA,8049.0,2024-12-31,2025-12-31,True
1574094,RNXT,2021-08-26,21875.0,RNXT,2834.0,2024-12-31,2025-12-31,True
1799567,DDI,2021-08-31,21838.0,DDI,7375.0,2024-12-31,2025-12-31,True
1851959,CNDA.,2021-09-01,,,,,,False
2055459,DWACU,2021-09-03,,,,,,False
946673,BNNRU,2021-09-08,,,,,,False
1836470,SRAD,2021-09-14,21964.0,SRAD,6722.0,2024-12-31,2025-12-31,True
1861795,DH,2021-09-15,21891.0,DH,7372.0,2024-12-31,2025-12-31,True
1866581,BROS,2021-09-15,21890.0,BROS,5499.0,2024-12-31,2025-12-31,True
1858985,ONON,2021-09-15,22077.0,ONON,6719.0,2024-12-31,2025-12-31,True
1841330,KTTA,2021-09-15,21939.0,KTTA,2834.0,2024-12-31,2025-12-31,True
1588978,PRCT,2021-09-15,21892.0,PRCT,3841.0,2024-12-31,2025-12-31,True
2029492,SIERU,2021-09-15,,,,,,False
1863127,TYRA,2021-09-15,21970.0,TYRA,2835.0,2024-12-31,2025-12-31,True
1854463,WINVU,2021-09-15,,,,,,False
1823529,ACT,2021-09-16,21906.0,ACT,6311.0,2024-12-31,2025-12-31,True
1865107,AKA,2021-09-22,21975.0,AKA,7389.0,2024-12-31,2025-12-31,True
2012318,IPAXU,2021-09-22,,,,,,False
1650164,TOST,2021-09-22,21896.0,TOST,7372.0,2024-12-31,2025-12-31,True
1866757,BRLT,2021-09-23,21916.0,BRLT,5944.0,2024-12-31,2025-12-31,True
1782170,RELY,2021-09-23,21957.0,RELY,7389.0,2024-12-31,2025-12-31,True
1866368,CWAN,2021-09-24,21898.0,CWAN,7372.0,2024-12-31,2025-12-31,True
1866364,AMPL,2021-09-28,21904.0,AMPL,7371.0,2024-12-31,2025-12-31,True
2077010,BACA.,2021-09-28,,,,,,False
1864843,ECAT,2021-09-28,21991.0,ECAT,6733.0,2024-12-31,2025-12-31,True
2099093,HCVIU,2021-09-29,,,,,,False
1504776,WRBY,2021-09-29,21905.0,WRBY,5961.0,2024-12-31,2025-12-31,True
1868726,OLPX,2021-09-30,21949.0,OLPX,2844.0,2024-12-31,2025-12-31,True
1789940,FWRG,2021-10-01,22204.0,FWRG,5812.0,2024-12-31,2025-12-31,True
1061069,AVACU,2021-10-06,,,,,,False
1852019,IXAQU,2021-10-07,,,,,,False
1869198,LTH,2021-10-07,22079.0,LTH,7997.0,2024-12-31,2025-12-31,True
1455365,CGTX,2021-10-08,22194.0,CGTX,2836.0,2024-12-31,2025-12-31,True
1782223,PYXS,2021-10-08,22229.0,PYXS,2834.0,2024-12-31,2025-12-31,True
2077010,GIACU,2021-10-12,,,,,,False
1849867,CLST,2021-10-13,22195.0,CLST,7389.0,2024-12-31,2025-12-31,True
1839285,HCTI,2021-10-13,22209.0,HCTI,7371.0,2024-12-31,2025-12-31,True
1653482,GTLB,2021-10-14,22084.0,GTLB,7372.0,2024-12-31,2025-12-31,True
1876183,IHS,2021-10-14,22169.0,IHS,4899.0,2024-12-31,2025-12-31,True
1799011,LUCD,2021-10-14,22213.0,LUCD,5047.0,2024-12-31,2025-12-31,True
2077010,TRIS.,2021-10-14,,,,,,False
1851909,CDAQU,2021-10-15,,,,,,False
1989930,FOUNU,2021-10-15,,,,,,False
1840229,INKT,2021-10-15,22210.0,INKT,2836.0,2024-12-31,2025-12-31,True
1807046,OZ,2021-10-18,22097.0,OZ,6799.0,2024-12-31,2025-12-31,True
1807765,ACAQ.,2021-10-20,,,,,,False
1842952,CNTX,2021-10-20,22196.0,CNTX,2834.0,2024-12-31,2025-12-31,True
1874097,CYN,2021-10-20,22200.0,CYN,7371.0,2024-12-31,2025-12-31,True
932021,GTACU,2021-10-21,,,,,,False
1871509,PTLO,2021-10-21,22085.0,PTLO,5812.0,2024-12-31,2025-12-31,True
1653384,RWAY,2021-10-21,22237.0,RWAY,8231.0,2024-12-31,2025-12-31,True
1482981,COCO,2021-10-21,22199.0,COCO,5499.0,2024-12-31,2025-12-31,True
1964504,ARIS,2021-10-22,22096.0,ARIS,1389.0,2024-12-31,2025-10-15,True
1840233,XLO,2021-10-22,22258.0,XLO,2834.0,2024-12-31,2025-12-31,True
1667011,AIP,2021-10-27,22177.0,AIP,3674.0,2024-12-31,2025-12-31,True
1855066,MEGI,2021-10-27,22140.0,MEGI,6722.0,2024-12-31,2025-12-31,True
1844392,MRAI,2021-10-27,,,,,,False
2077010,OHAAU,2021-10-27,,,,,,False
2069238,PHYT.,2021-10-27,,,,,,False
1468327,RENT,2021-10-27,22232.0,RENT,7299.0,2024-12-31,2025-12-31,True
1736035,BXSL,2021-10-28,22098.0,BXSL,6733.0,2024-12-31,2025-12-31,True
1868941,FLNC,2021-10-28,22088.0,FLNC,3699.0,2024-12-31,2025-12-31,True
1709048,GFS,2021-10-28,22206.0,GFS,3674.0,2024-12-31,2025-12-31,True
1870600,DTC,2021-10-28,22089.0,DTC,3949.0,2024-12-31,2025-12-31,True
1870940,AIRS,2021-10-29,22178.0,AIRS,8011.0,2024-12-31,2025-12-31,True
1852016,AEAEU,2021-10-29,,,,,,False
1501796,AURA,2021-10-29,22184.0,AURA,8069.0,2024-12-31,2025-12-31,True
1858685,BFRI,2021-10-29,22186.0,BFRI,5122.0,2024-12-31,2025-12-31,True
1699136,CCTSU,2021-10-29,,,,,,False
1689375,TRDA,2021-10-29,22244.0,TRDA,2834.0,2024-12-31,2025-12-31,True
1407973,SONX,2021-10-29,,,,,,False
1607939,UDMY,2021-10-29,22248.0,UDMY,8299.0,2024-12-31,2025-12-31,True
1831283,LIAN,2021-11-01,,,,,,False
1653909,BIRD,2021-11-03,22260.0,BIRD,5661.0,2024-12-31,2025-12-31,True
1666291,CMTG,2021-11-03,22362.0,CMTG,6733.0,2024-12-31,2025-12-31,True
2094073,INTEU,2021-11-03,,,,,,False
2077010,ONYXU,2021-11-03,,,,,,False
2044009,TRAQ.,2021-11-03,,,,,,False
1875444,ARHS,2021-11-04,22262.0,ARHS,5712.0,2024-12-31,2025-12-31,True
1860543,CDRE,2021-11-04,22361.0,CDRE,3842.0,2024-12-31,2025-12-31,True
2091024,CNDB.,2021-11-04,,,,,,False
2015955,LIONU,2021-11-04,,,,,,False
1625278,NRDS,2021-11-04,22263.0,NRDS,7389.0,2024-12-31,2025-12-31,True
2030663,SZZLU,2021-11-04,,,,,,False
2094073,TOACU,2021-11-04,,,,,,False
1916416,IQMDU,2021-11-05,,,,,,False
1865494,IOBT,2021-11-05,22312.0,IOBT,2834.0,2024-12-31,2025-12-31,True
2048948,NPABU,2021-11-05,,,,,,False
1817511,SOPA,2021-11-09,22342.0,SOPA,7371.0,2024-12-31,2025-12-31,True
1872525,STRN,2021-11-09,27189.0,STRN,6726.0,2025-08-20,2025-12-31,True
1781730,TCBX,2021-11-09,22345.0,TCBX,6022.0,2024-12-31,2025-12-31,True
894871,AFACU,2021-11-10,,,,,,False
2055459,ACDI.,2021-11-10,,,,,,False
1704287,BJDX,2021-11-10,22284.0,BJDX,2835.0,2024-12-31,2025-12-31,True
1845149,CBRGU,2021-11-10,,,,,,False
1868995,CINT,2021-11-10,22418.0,CINT,7371.0,2024-12-31,2025-12-31,True
1476840,EXFY,2021-11-10,22266.0,EXFY,7379.0,2024-12-31,2025-12-31,True
1874178,RIVN,2021-11-10,22265.0,RIVN,6719.0,2024-12-31,2025-12-31,True
1462056,BLZE,2021-11-11,22287.0,BLZE,7379.0,2024-12-31,2025-12-31,True
1779372,BEAT,2021-11-11,22281.0,BEAT,3845.0,2024-12-31,2025-12-31,True
1780201,LVLU,2021-11-11,22321.0,LVLU,7389.0,2024-12-31,2025-12-31,True
1787740,TIVC,2021-11-11,22347.0,TIVC,3841.0,2024-12-31,2025-12-31,True
1807765,VMGAU,2021-11-11,,,,,,False
1609151,WEAV,2021-11-11,22416.0,WEAV,7373.0,2024-12-31,2025-12-31,True
1718224,BTBD,2021-11-12,22291.0,BTBD,5812.0,2024-12-31,2025-12-31,True
1859035,MCAGU,2021-11-12,,,,,,False
1538097,BRZE,2021-11-17,22267.0,BRZE,7372.0,2024-12-31,2025-12-31,True
1878848,IREN,2021-11-17,22316.0,IREN,1711.0,2024-12-31,2025-12-31,True
1956648,NETC.,2021-11-17,,,,,,False
2087361,SGIIU,2021-11-17,,,,,,False
1786471,SEV,2021-11-17,27532.0,SEV,3711.0,2025-10-16,2025-12-31,True
1477815,SG,2021-11-18,22268.0,SG,5812.0,2024-12-31,2025-12-31,True
1856365,FINW,2021-11-19,22301.0,FINW,6022.0,2024-12-31,2025-12-31,True
2084396,NFNT.,2021-11-19,,,,,,False
2080087,LAXXU,2021-11-22,,,,,,False
2087450,LGTOU,2021-11-22,,,,,,False
2096900,MAAQU,2021-11-23,,,,,,False
1095073,MNTN.,2021-11-24,,,,,,False
1864208,GUG,2021-11-24,22388.0,GUG,6722.0,2024-12-31,2025-12-31,True
2077010,PACI.,2021-12-01,,,,,,False
1879814,TLGYU,2021-12-01,,,,,,False
2083689,ROCAU,2021-12-02,,,,,,False
2059654,BOCNU,2021-12-03,,,,,,False
2064177,BPACU,2021-12-03,,,,,,False
2077010,APXIU,2021-12-07,,,,,,False
1688126,DAOOU,2021-12-07,,,,,,False
1867949,REFI,2021-12-08,22595.0,REFI,6798.0,2024-12-31,2025-12-31,True
1862150,CING,2021-12-08,22538.0,CING,2834.0,2024-12-31,2025-12-31,True
1300306,HORIU,2021-12-09,,,,,,False
1720671,HCP,2021-12-09,22424.0,HCP,7371.0,2024-12-31,2025-02-27,True
1866838,IGTAU,2021-12-09,,,,,,False
1877557,WEL.U,2021-12-09,,,,,,False
2039058,RJAC.,2021-12-09,,,,,,False
1875091,NRSN,2021-12-09,22583.0,NRSN,8071.0,2024-12-31,2025-12-31,True
1691493,NU,2021-12-09,22503.0,NU,7389.0,2024-12-31,2025-12-31,True
2077010,SCUA.,2021-12-09,,,,,,False
27419,TGAAU,2021-12-09,,,,,,False
1882198,ATEK.,2021-12-10,,,,,,False
2073553,HAIAU,2021-12-10,,,,,,False
821130,XPDBU,2021-12-10,,,,,,False
1865111,ALSAU,2021-12-13,,,,,,False
2098707,BRKHU,2021-12-13,,,,,,False
1865468,KACLU,2021-12-14,,,,,,False
1879726,SIDU,2021-12-14,22602.0,SIDU,3724.0,2024-12-31,2025-12-31,True
1838716,GNTA,2021-12-15,22557.0,GNTA,2834.0,2024-12-31,2025-12-31,True
2075068,IVCBU,2021-12-15,,,,,,False
2081536,PRLHU,2021-12-15,,,,,,False
1642896,IOT,2021-12-15,22425.0,IOT,5049.0,2024-12-31,2025-12-31,True
1873835,IMMX,2021-12-16,22562.0,IMMX,8731.0,2024-12-31,2025-12-31,True
1865389,NPFD,2021-12-16,22484.0,NPFD,6726.0,2024-12-31,2025-12-31,True
2094073,SHAP.,2021-12-16,,,,,,False
2096900,RCACU,2021-12-17,,,,,,False
1468929,NXGL,2021-12-22,22586.0,NXGL,3841.0,2024-12-31,2025-12-31,True
2084396,SCRMU,2022-01-06,,,,,,False
1658551,AMLX,2022-01-07,22626.0,AMLX,5122.0,2024-12-31,2025-12-31,True
1874875,HOUR,2022-01-07,22659.0,HOUR,5961.0,2024-12-31,2025-12-31,True
2025341,WNNR.,2022-01-13,,,,,,False
2077010,CSLMU,2022-01-13,,,,,,False
1880661,TPG,2022-01-13,22618.0,TPG,6282.0,2024-12-31,2025-12-31,True
1900679,TETEU,2022-01-18,,,,,,False
1836242,TKLF,2022-01-18,22684.0,TKLF,5099.0,2024-12-31,2025-12-31,True
1881592,NSTS,2022-01-19,22671.0,NSTS,6799.0,2024-12-31,2025-12-31,True
2069856,HCMAU,2022-01-21,,,,,,False
1846235,HMA.U,2022-01-21,,,,,,False
1864943,FGI,2022-01-25,22619.0,FGI,3433.0,2024-12-31,2025-12-31,True
1807794,CRDO,2022-01-27,22620.0,CRDO,3674.0,2024-12-31,2025-12-31,True
1600983,KSCP,2022-01-27,22667.0,KSCP,3699.0,2024-12-31,2025-12-31,True
1886878,PAXS,2022-01-27,22730.0,PAXS,6726.0,2024-12-31,2025-12-31,True
2059654,BWAQU,2022-01-31,,,,,,False
1708160,ACAXU,2022-02-01,,,,,,False
1872964,MTEK,2022-02-02,22784.0,MTEK,3651.0,2024-12-31,2025-12-31,True
1786205,ACLX,2022-02-04,22758.0,ACLX,2834.0,2024-12-31,2025-12-31,True
1875558,NVCT,2022-02-04,22785.0,NVCT,2834.0,2024-12-31,2025-12-31,True
2096900,LIVBU,2022-02-08,,,,,,False
1801417,BYNOU,2022-02-09,,,,,,False
1892322,HTCR,2022-02-10,22776.0,HTCR,6799.0,2024-12-31,2025-12-31,True
1598981,SKYX,2022-02-10,22797.0,SKYX,3648.0,2024-12-31,2025-12-31,True
1880613,DRCT,2022-02-11,22772.0,DRCT,7319.0,2024-12-31,2025-12-31,True
1645873,MDV,2022-02-11,22857.0,MDV,6798.0,2024-12-31,2025-12-31,True
1860484,RACYU,2022-02-11,,,,,,False
1870833,RMMZ,2022-02-11,22858.0,RMMZ,8399.0,2024-12-31,2025-12-31,True
2051587,ASCAU,2022-02-15,,,,,,False
2010653,FTIIU,2022-02-16,,,,,,False
1835615,MHUA,2022-02-16,22782.0,MHUA,3841.0,2024-12-31,2025-12-09,True
1866874,RLTY,2022-02-24,22834.0,RLTY,6722.0,2024-12-31,2025-12-31,True
1906364,FGMCU,2022-02-25,,,,,,False
1892747,VMCAU,2022-03-01,,,,,,False
1783407,SPCMU,2022-03-02,,,,,,False
2044009,LBBBU,2022-03-09,,,,,,False
1888014,AKAN,2022-03-15,22885.0,AKAN,2833.0,2024-12-31,2025-12-31,True
1858007,GDSTU,2022-03-17,,,,,,False
2091712,RFACU,2022-03-24,,,,,,False
1880438,ANTX,2022-03-25,22886.0,ANTX,8049.0,2024-12-31,2025-12-31,True
1875547,LCFY,2022-03-25,22906.0,LCFY,7371.0,2024-12-31,2025-12-31,True
1743905,RVSN,2022-03-31,22911.0,RVSN,3743.0,2024-12-31,2025-12-31,True
1894954,XPON,2022-04-01,23062.0,XPON,3691.0,2024-12-31,2025-12-31,True
1882464,MSSAU,2022-04-01,,,,,,False
2096900,DECAU,2022-04-07,,,,,,False
1847806,GNS,2022-04-12,23007.0,GNS,8742.0,2024-12-31,2025-12-31,True
1888447,EE,2022-04-13,22977.0,EE,4924.0,2024-12-31,2025-12-31,True
1737995,STSS,2022-04-14,23056.0,STSS,3841.0,2024-12-31,2025-12-31,True
1635077,ACON,2022-04-22,23008.0,ACON,7389.0,2024-12-31,2025-12-31,True
1905511,JCSE,2022-04-22,23037.0,JCSE,6021.0,2024-12-31,2025-12-31,True
2044523,AIMAU,2022-04-26,,,,,,False
1803407,OST,2022-04-27,23046.0,OST,3679.0,2024-12-31,2025-12-31,True
1560293,TNON,2022-04-27,23058.0,TNON,5999.0,2024-12-31,2025-12-31,True
2047177,CHEAU,2022-04-28,,,,,,False
1903392,CLRCU,2022-04-28,,,,,,False
1889109,BLTE,2022-04-29,23010.0,BLTE,2834.0,2024-12-31,2025-12-31,True
1817740,AUST,2022-05-04,23068.0,AUST,8711.0,2024-12-31,2025-12-31,True
1809750,EDBL,2022-05-05,23109.0,EDBL,5083.0,2024-12-31,2025-12-31,True
1860742,BLCO,2022-05-06,23071.0,BLCO,3851.0,2024-12-31,2025-12-31,True
1889112,RENEU,2022-05-06,,,,,,False
1835597,PEPG,2022-05-06,23117.0,PEPG,8731.0,2024-12-31,2025-12-31,True
932021,GBBKU,2022-05-10,,,,,,False
2075068,IVCAU,2022-05-10,,,,,,False
1828588,HNVR,2022-05-11,23110.0,HNVR,6022.0,2024-12-31,2025-12-31,True
2096900,MCACU,2022-05-11,,,,,,False
1819175,PNACU,2022-05-13,,,,,,False
1881487,PFHC,2022-05-13,,,,,,False
1892274,VEDU,2022-05-17,,,,,,False
1848275,TOP,2022-06-01,23199.0,TOP,3544.0,2024-12-31,2025-12-31,True
1879848,PEV,2022-06-08,23193.0,PEV,9999.0,2024-12-31,2025-04-15,True
2096900,ACACU,2022-06-10,,,,,,False
1468492,HSCS,2022-06-15,23185.0,HSCS,3842.0,2024-12-31,2025-12-31,True
1826376,GSUN,2022-06-22,23184.0,GSUN,9999.0,2024-12-31,2025-12-31,True
1879016,IE,2022-06-28,23147.0,IE,1731.0,2024-12-31,2025-12-31,True
1814963,ILAG,2022-07-13,23231.0,ILAG,6021.0,2024-12-31,2025-12-31,True
1809691,HKD,2022-07-15,23204.0,HKD,7389.0,2024-12-31,2025-12-31,True
1885827,VRAX,2022-07-21,23251.0,VRAX,2835.0,2024-12-31,2025-12-31,True
1914605,ECBK,2022-07-28,23223.0,ECBK,6022.0,2024-12-31,2025-12-31,True
1878313,MAIA,2022-07-28,23216.0,MAIA,2834.0,2024-12-31,2025-12-31,True
1886362,MGAM,2022-07-29,,,,,,False
1881472,MEGL,2022-08-05,23321.0,MEGL,9999.0,2024-12-31,2025-12-31,True
2108164,PTWOU,2022-08-05,,,,,,False
1869601,EMCGU,2022-08-10,,,,,,False
1905956,TGL,2022-08-11,23266.0,TGL,7389.0,2024-12-31,2025-12-31,True
1436208,CHG,2022-08-12,,,,,,False
1707910,REBN,2022-08-12,23257.0,REBN,2095.0,2024-12-31,2025-12-31,True
1808377,LUCY,2022-08-15,23258.0,LUCY,3851.0,2024-12-31,2025-12-31,True
1857816,GCT,2022-08-17,23316.0,GCT,6719.0,2024-12-31,2025-12-31,True
1914818,STBX,2022-08-23,23329.0,STBX,9999.0,2024-12-31,2025-05-05,True
1852440,JZ,2022-08-26,23320.0,JZ,9999.0,2024-12-31,2025-12-31,True
1825452,ONFO,2022-08-26,23268.0,ONFO,7374.0,2024-12-31,2025-12-31,True
1757499,SHPH,2022-08-31,23272.0,SHPH,2834.0,2024-12-31,2025-12-31,True
1712762,BIAF,2022-09-01,23306.0,BIAF,8731.0,2024-12-31,2025-12-31,True
932021,YOSH,2022-09-09,23431.0,YOSH,5812.0,2024-12-31,2025-12-31,True
1887673,WLDS,2022-09-13,23430.0,WLDS,3825.0,2024-12-31,2025-12-31,True
1889539,CRBG,2022-09-15,23340.0,CRBG,6311.0,2024-12-31,2025-12-31,True
1527352,NXL,2022-09-16,23423.0,NXL,3845.0,2024-12-31,2025-12-31,True
932021,GLSTU,2022-09-20,,,,,,False
1807887,LASE,2022-09-30,23415.0,LASE,3699.0,2024-12-31,2025-12-31,True
2077010,HUDA,2022-10-14,,,,,,False
1894562,PRME,2022-10-19,23432.0,PRME,8731.0,2024-12-31,2025-12-31,True
1921865,ASPI,2022-11-09,23509.0,ASPI,2899.0,2024-12-31,2025-12-31,True
2065661,PLTNU,2022-11-09,,,,,,False
1886894,SNAL,2022-11-10,23513.0,SNAL,7372.0,2024-12-31,2025-12-31,True
1853717,ATAT,2022-11-11,23518.0,ATAT,7011.0,2024-12-31,2025-12-31,True
1781174,ACRV,2022-11-14,23510.0,ACRV,2834.0,2024-12-31,2025-12-31,True
1825875,RAYA,2022-12-14,23628.0,RAYA,3621.0,2024-12-31,2025-12-31,True
1946021,HSPO,2022-12-22,23671.0,HSPO,6799.0,2024-12-31,2025-12-12,True
1835022,COYA,2022-12-29,23615.0,COYA,2834.0,2024-12-31,2025-12-31,True
1915328,ISRLU,2023-01-12,,,,,,False
932021,MGOL,2023-01-12,23673.0,MGOL,5632.0,2024-12-31,2025-02-20,True
1519449,SKWD,2023-01-12,23679.0,SKWD,6331.0,2024-12-31,2025-12-31,True
1937993,CVKD,2023-01-20,23669.0,CVKD,2834.0,2024-12-31,2025-12-31,True
1231457,GNLX,2023-01-26,23670.0,GNLX,2834.0,2024-12-31,2025-12-31,True
1939965,BREA,2023-01-27,23664.0,BREA,6719.0,2024-12-31,2025-12-31,True
1559432,TXO,2023-01-27,23653.0,TXO,1311.0,2024-12-31,2025-12-31,True
1920406,ASST,2023-02-03,23715.0,ASST,7372.0,2024-12-31,2025-12-31,True
1888886,GPCR,2023-02-03,23723.0,GPCR,2834.0,2024-12-31,2025-12-31,True
1852131,NXT,2023-02-09,23681.0,NXT,7372.0,2024-12-31,2025-12-31,True
1861737,HSAI,2023-02-10,23725.0,HSAI,3569.0,2024-12-31,2025-12-31,True
1933414,MLYS,2023-02-10,23730.0,MLYS,2834.0,2024-12-31,2025-12-31,True
2108164,PTHRU,2023-02-10,,,,,,False
1829247,BFRG,2023-02-14,23716.0,BFRG,2834.0,2024-12-31,2025-12-31,True
1958713,NFTG,2023-02-15,,,,,,False
1899005,BMR,2023-02-28,23717.0,BMR,7374.0,2024-12-31,2025-12-31,True
1984060,AESI,2023-03-08,23738.0,AESI,1481.0,2024-12-31,2025-12-31,True
1935172,AIXI,2023-03-09,23775.0,AIXI,9999.0,2024-12-31,2025-12-31,True
1854572,IZM,2023-03-15,23792.0,IZM,9999.0,2024-12-31,2025-12-31,True
1895597,ICG,2023-03-16,23791.0,ICG,3674.0,2024-12-31,2025-12-31,True
1938046,MGRX,2023-03-21,23795.0,MGRX,5122.0,2024-12-31,2025-12-31,True
1944902,OMH,2023-03-21,23802.0,OMH,9999.0,2024-12-31,2025-12-31,True
1914805,BANL,2023-03-23,23777.0,BANL,9999.0,2024-12-31,2025-12-31,True
1837821,ZJYL,2023-03-28,23815.0,ZJYL,3842.0,2024-12-31,2025-12-31,True
1855557,HLP,2023-03-29,23789.0,HLP,9999.0,2024-12-31,2025-12-31,True
1892747,TBMCU,2023-03-29,,,,,,False
1825349,CHSN,2023-03-30,23784.0,CHSN,9999.0,2024-12-31,2025-12-31,True
1742341,HKIT,2023-03-31,23788.0,HKIT,0.0,2024-12-31,2025-12-31,True
1863218,SFWL,2023-03-31,23804.0,SFWL,4215.0,2024-12-31,2025-12-31,True
1941500,MWG,2023-04-03,23852.0,MWG,0.0,2024-12-31,2025-12-31,True
1948455,ISPR,2023-04-04,23860.0,ISPR,2111.0,2024-12-31,2025-12-31,True
1903995,MGIH,2023-04-04,23863.0,MGIH,5113.0,2024-12-31,2025-12-31,True
1930179,ARBB,2023-04-05,23853.0,ARBB,7373.0,2024-12-31,2025-12-31,True
1928340,GDHG,2023-04-12,23857.0,GDHG,6719.0,2024-12-31,2025-12-31,True
1930510,VCIG,2023-04-13,23872.0,VCIG,9999.0,2024-12-31,2025-12-31,True
1873093,GDTC,2023-04-14,23858.0,GDTC,8731.0,2024-12-31,2025-12-31,True
1938865,TCJH,2023-04-18,,,,,,False
1898766,TPET,2023-04-18,23849.0,TPET,1311.0,2024-12-31,2025-12-31,True
1939780,UCAR,2023-04-20,23870.0,UCAR,9999.0,2024-12-31,2025-12-31,True
1947244,USGO,2023-04-20,23871.0,USGO,1041.0,2024-12-31,2025-12-31,True
1899658,WLGS,2023-04-20,23873.0,WLGS,9999.0,2024-12-31,2025-08-26,True
2044009,AACTU,2023-04-21,,,,,,False
1938186,JYD,2023-04-21,23861.0,JYD,4731.0,2024-12-31,2025-12-31,True
1785056,TRNR,2023-04-28,23869.0,TRNR,5961.0,2024-12-31,2025-12-31,True
1865111,GODNU,2023-05-02,,,,,,False
1944048,KVUE,2023-05-04,23876.0,KVUE,2844.0,2024-12-31,2025-12-31,True
1901336,ALCYU,2023-05-05,,,,,,False
1627282,CWD,2023-05-17,23883.0,CWD,6798.0,2024-12-31,2025-12-31,True
1921963,ATMU,2023-05-26,23877.0,ATMU,3714.0,2024-12-31,2025-12-31,True
1918661,ESHAU,2023-06-14,,,,,,False
1639438,CAVA,2023-06-15,23941.0,CAVA,5812.0,2024-12-31,2025-12-31,True
1701478,AZTR,2023-06-16,23951.0,AZTR,8731.0,2024-12-31,2025-12-31,True
1962481,BOF,2023-06-16,23998.0,BOF,5145.0,2024-12-31,2025-12-31,True
1891856,GENK,2023-06-28,24009.0,GENK,5812.0,2024-12-31,2025-12-31,True
1636639,FIHL,2023-06-29,23994.0,FIHL,6719.0,2024-12-31,2025-12-31,True
1767042,KGS,2023-06-29,23970.0,KGS,1389.0,2024-12-31,2025-12-31,True
1883313,SVV,2023-06-29,23978.0,SVV,5999.0,2024-12-31,2025-12-31,True
1946563,SXTP,2023-07-12,24079.0,SXTP,2834.0,2024-12-31,2025-12-31,True
1974640,APGE,2023-07-14,24064.0,APGE,8732.0,2024-12-31,2025-12-31,True
1400118,SGMT,2023-07-14,24078.0,SGMT,8731.0,2024-12-31,2025-12-31,True
1907085,ODD,2023-07-19,24074.0,ODD,5999.0,2024-12-31,2025-12-31,True
1889983,KVACU,2023-07-25,,,,,,False
1916241,PRZO,2023-07-27,24075.0,PRZO,3728.0,2024-12-31,2025-12-31,True
1936224,SRFM,2023-07-27,24051.0,SRFM,4522.0,2024-12-31,2025-12-31,True
1302387,BVFL,2023-08-01,24091.0,BVFL,6035.0,2024-12-31,2025-12-31,True
1951667,CTNT,2023-08-01,24092.0,CTNT,7389.0,2024-12-31,2025-12-31,True
1904286,MIRA,2023-08-03,24094.0,MIRA,2834.0,2024-12-31,2025-12-31,True
1933567,NRXS,2023-08-09,24087.0,NRXS,5047.0,2024-12-31,2025-12-31,True
1843165,LQR,2023-08-10,,,,,,False
1939365,IVP,2023-08-30,24114.0,IVP,7389.0,2024-12-31,2025-12-31,True
1959224,SWIN,2023-09-07,24287.0,SWIN,6211.0,2024-12-31,2025-12-31,True
1940177,PODC,2023-09-08,24279.0,PODC,6799.0,2024-12-31,2025-12-31,True
1948294,NWGL,2023-09-12,24278.0,NWGL,9999.0,2024-12-31,2025-12-31,True
1948697,SPPL,2023-09-13,24285.0,SPPL,9999.0,2024-12-31,2025-12-31,True
1973239,ARM,2023-09-14,24252.0,ARM,6719.0,2024-12-31,2025-12-31,True
1885522,NMRA,2023-09-15,24275.0,NMRA,8733.0,2024-12-31,2025-12-31,True
1949478,DTCK,2023-09-19,24261.0,DTCK,6719.0,2024-12-31,2025-12-31,True
1579091,CART,2023-09-19,24258.0,CART,4212.0,2024-12-31,2025-12-31,True
1835830,KVYO,2023-09-20,24171.0,KVYO,7374.0,2024-12-31,2025-12-31,True
1951276,SRBK,2023-09-20,24286.0,SRBK,6036.0,2024-12-31,2025-12-31,True
1934642,MDBH,2023-09-21,24271.0,MDBH,6719.0,2024-12-31,2025-12-31,True
1963439,TURB,2023-09-22,24290.0,TURB,3613.0,2024-12-31,2025-12-31,True
1951294,VSME,2023-09-28,24291.0,VSME,9999.0,2024-12-31,2025-12-31,True
